"ad_id","xyz_campaign_id","fb_campaign_id","age","gender","interest","Impressions","Clicks","Spent","Total_Conversion","Approved_Conversion"
"ID_1121678","CPG_ID_1178","FB_ID_144636","45-49","M","Interest_29",147551,22,38.50000083,1,0
"ID_1121685","CPG_ID_1178","FB_ID_144638","45-49","M","Interest_31",66794,9,17.3299998,1,1
"ID_1121687","CPG_ID_1178","FB_ID_144638","45-49","M","Interest_31",118882,19,32.30999994,2,1
"ID_1121689","CPG_ID_1178","FB_ID_144638","45-49","M","Interest_31",148010,24,41.96999943,1,0
"ID_1121691","CPG_ID_1178","FB_ID_144639","45-49","M","Interest_32",932890,197,352.4499989,3,1
"ID_1121692","CPG_ID_1178","FB_ID_144639","45-49","M","Interest_32",718359,147,264.5899997,4,1
"ID_1121693","CPG_ID_1178","FB_ID_144639","45-49","M","Interest_32",433658,82,158.5999998,5,2
"ID_1121695","CPG_ID_1178","FB_ID_144639","45-49","M","Interest_32",29455,3,4.769999981,1,0
"ID_1121701","CPG_ID_1178","FB_ID_144640","45-49","M","Interest_36",23973,3,4.820000052,1,1
"ID_1121705","CPG_ID_1178","FB_ID_144641","45-49","M","Interest_63",126480,25,37.25999999,1,1
"ID_1121706","CPG_ID_1178","FB_ID_144641","45-49","M","Interest_63",138959,28,39.5200007,1,0
"ID_1121708","CPG_ID_1178","FB_ID_144641","45-49","M","Interest_63",68829,12,19.47999978,1,0
"ID_1121711","CPG_ID_1178","FB_ID_144642","45-49","M","Interest_64",49916,10,16.38,1,1
"ID_1121716","CPG_ID_1178","FB_ID_144643","45-49","M","Interest_65",76014,16,22.67000031,1,1
"ID_1121723","CPG_ID_1178","FB_ID_144644","45-49","M","Interest_2",50947,10,15.99000025,1,0
"ID_1121733","CPG_ID_1178","FB_ID_144646","45-49","M","Interest_66",55536,11,17.04999995,1,0
"ID_1121741","CPG_ID_1178","FB_ID_144647","30-34","F","Interest_10",318042,46,64.40999997,8,4
"ID_1121742","CPG_ID_1178","FB_ID_144647","30-34","F","Interest_10",213016,30,44.21999955,8,2
"ID_1121745","CPG_ID_1178","FB_ID_144648","30-34","F","Interest_15",182265,27,38.18000007,2,1
"ID_1121746","CPG_ID_1178","FB_ID_144648","30-34","F","Interest_15",1117371,177,268.050002,26,5
"ID_1121749","CPG_ID_1178","FB_ID_144648","30-34","F","Interest_15",333345,52,77.59000027,5,1
"ID_1121751","CPG_ID_1178","FB_ID_144649","30-34","F","Interest_16",275930,30,46.77999997,5,2
"ID_1121753","CPG_ID_1178","FB_ID_144649","30-34","F","Interest_16",740631,101,153.1199975,9,1
"ID_1121754","CPG_ID_1178","FB_ID_144649","30-34","F","Interest_16",328272,35,55.99000025,2,1
"ID_1121755","CPG_ID_1178","FB_ID_144649","30-34","F","Interest_16",178455,20,31.5400002,6,3
"ID_1121756","CPG_ID_1178","FB_ID_144649","30-34","F","Interest_16",705712,98,147.339999,6,1
"ID_1121758","CPG_ID_1178","FB_ID_144650","30-34","F","Interest_18",690373,91,159.5700021,5,2
"ID_1121759","CPG_ID_1178","FB_ID_144650","30-34","F","Interest_18",515812,69,117.6299995,3,1
"ID_1121760","CPG_ID_1178","FB_ID_144650","30-34","F","Interest_18",764793,101,171.9799976,4,2
"ID_1121763","CPG_ID_1178","FB_ID_144651","30-34","F","Interest_19",87832,11,18.10000038,1,1
"ID_1121764","CPG_ID_1178","FB_ID_144651","30-34","F","Interest_19",23368,3,4.300000191,1,0
"ID_1121765","CPG_ID_1178","FB_ID_144651","30-34","F","Interest_19",51509,7,11.57000005,1,0
"ID_1121767","CPG_ID_1178","FB_ID_144651","30-34","F","Interest_19",87043,16,24.48000002,2,0
"ID_1121768","CPG_ID_1178","FB_ID_144651","30-34","F","Interest_19",565565,113,169.6699982,7,4
"ID_1121769","CPG_ID_1178","FB_ID_144652","30-34","F","Interest_20",253758,43,62.14000034,4,1
"ID_1121773","CPG_ID_1178","FB_ID_144652","30-34","F","Interest_20",319131,51,76.68000025,6,1
"ID_1121774","CPG_ID_1178","FB_ID_144652","30-34","F","Interest_20",670608,130,195.1499978,11,3
"ID_1121775","CPG_ID_1178","FB_ID_144653","30-34","F","Interest_21",159123,25,38.36000013,5,3
"ID_1121776","CPG_ID_1178","FB_ID_144653","30-34","F","Interest_21",103709,15,24.56999969,3,1
"ID_1121779","CPG_ID_1178","FB_ID_144653","30-34","F","Interest_21",271589,45,74.41000032,9,3
"ID_1121780","CPG_ID_1178","FB_ID_144653","30-34","F","Interest_21",119772,20,33.46999907,5,2
"ID_1121782","CPG_ID_1178","FB_ID_144654","30-34","F","Interest_22",26340,3,4.220000029,1,1
"ID_1121783","CPG_ID_1178","FB_ID_144654","30-34","F","Interest_22",594968,111,147.6700006,4,0
"ID_1121791","CPG_ID_1178","FB_ID_144655","30-34","F","Interest_23",6838,0,0,1,0
"ID_1121793","CPG_ID_1178","FB_ID_144656","30-34","F","Interest_24",185665,39,62.14000058,1,0
"ID_1121795","CPG_ID_1178","FB_ID_144656","30-34","F","Interest_24",24959,3,4.560000062,1,1
"ID_1121796","CPG_ID_1178","FB_ID_144656","30-34","F","Interest_24",136967,23,35.05999982,3,1
"ID_1121798","CPG_ID_1178","FB_ID_144656","30-34","F","Interest_24",107548,19,29.31000018,1,0
"ID_1121803","CPG_ID_1178","FB_ID_144657","30-34","F","Interest_25",588617,119,169.9199973,2,0
"ID_1121806","CPG_ID_1178","FB_ID_144658","30-34","F","Interest_26",190560,26,41.63,3,1
"ID_1121807","CPG_ID_1178","FB_ID_144658","30-34","F","Interest_26",373110,49,75.70000076,4,2
"ID_1121812","CPG_ID_1178","FB_ID_144659","30-34","F","Interest_27",935646,170,256.4699982,19,6
"ID_1121814","CPG_ID_1178","FB_ID_144659","30-34","F","Interest_27",2223278,421,612.3000032,38,13
"ID_1121815","CPG_ID_1178","FB_ID_144659","30-34","F","Interest_27",240497,36,51.84000087,1,0
"ID_1121816","CPG_ID_1178","FB_ID_144659","30-34","F","Interest_27",259984,37,54.7900002,5,0
"ID_1121817","CPG_ID_1178","FB_ID_144660","30-34","F","Interest_28",606786,127,179.050001,11,3
"ID_1121818","CPG_ID_1178","FB_ID_144660","30-34","F","Interest_28",83270,13,17.74000001,1,0
"ID_1121819","CPG_ID_1178","FB_ID_144660","30-34","F","Interest_28",1189509,268,375.7199963,7,3
"ID_1121820","CPG_ID_1178","FB_ID_144660","30-34","F","Interest_28",11471,1,1.570000052,0,0
"ID_1121824","CPG_ID_1178","FB_ID_144661","30-34","F","Interest_29",1705246,295,429.4799981,23,10
"ID_1121826","CPG_ID_1178","FB_ID_144661","30-34","F","Interest_29",418016,63,95.8500005,3,1
"ID_1121827","CPG_ID_1178","FB_ID_144661","30-34","F","Interest_29",30155,3,3.819999933,1,0
"ID_1121828","CPG_ID_1178","FB_ID_144661","30-34","F","Interest_29",990404,153,226.5399992,12,6
"ID_1121829","CPG_ID_1178","FB_ID_144662","30-34","F","Interest_30",187468,34,50.72000062,2,1
"ID_1121832","CPG_ID_1178","FB_ID_144662","30-34","F","Interest_30",208301,33,54.57000089,1,0
"ID_1121833","CPG_ID_1178","FB_ID_144662","30-34","F","Interest_30",101856,16,25.22000039,4,1
"ID_1121835","CPG_ID_1178","FB_ID_144663","30-34","F","Interest_31",48935,7,9.970000267,1,1
"ID_1121839","CPG_ID_1178","FB_ID_144663","30-34","F","Interest_31",13911,1,1.730000019,1,1
"ID_1121841","CPG_ID_1178","FB_ID_144664","30-34","F","Interest_32",511726,77,123.0900019,8,4
"ID_1121843","CPG_ID_1178","FB_ID_144664","30-34","F","Interest_32",177452,24,37.83000016,2,0
"ID_1121844","CPG_ID_1178","FB_ID_144664","30-34","F","Interest_32",149808,20,33.03999937,1,1
"ID_1121845","CPG_ID_1178","FB_ID_144664","30-34","F","Interest_32",390339,60,105.0199997,9,6
"ID_1121846","CPG_ID_1178","FB_ID_144664","30-34","F","Interest_32",8350,0,0,1,0
"ID_1121847","CPG_ID_1178","FB_ID_144665","30-34","F","Interest_36",39339,4,5.929999948,1,0
"ID_1121854","CPG_ID_1178","FB_ID_144666","30-34","F","Interest_63",8587,0,0,1,0
"ID_1121855","CPG_ID_1178","FB_ID_144666","30-34","F","Interest_63",24893,2,3.75,1,0
"ID_1121856","CPG_ID_1178","FB_ID_144666","30-34","F","Interest_63",1296189,212,343.2599944,14,4
"ID_1121857","CPG_ID_1178","FB_ID_144666","30-34","F","Interest_63",91607,12,19.1899997,2,1
"ID_1121859","CPG_ID_1178","FB_ID_144667","30-34","F","Interest_64",238036,38,61.02999771,6,3
"ID_1121860","CPG_ID_1178","FB_ID_144667","30-34","F","Interest_64",254344,35,56.16999996,2,1
"ID_1121861","CPG_ID_1178","FB_ID_144667","30-34","F","Interest_64",157705,23,39.23000026,2,0
"ID_1121862","CPG_ID_1178","FB_ID_144667","30-34","F","Interest_64",411571,60,99.1799984,6,1
"ID_1121863","CPG_ID_1178","FB_ID_144667","30-34","F","Interest_64",94136,11,16.17999971,1,0
"ID_1121867","CPG_ID_1178","FB_ID_144668","30-34","F","Interest_65",82640,16,23.97000039,1,1
"ID_1121869","CPG_ID_1178","FB_ID_144668","30-34","F","Interest_65",17870,2,2.620000005,1,1
"ID_1121871","CPG_ID_1178","FB_ID_144669","30-34","F","Interest_2",19178,2,2.779999971,1,1
"ID_1121873","CPG_ID_1178","FB_ID_144669","30-34","F","Interest_2",5264,0,0,1,0
"ID_1121874","CPG_ID_1178","FB_ID_144669","30-34","F","Interest_2",145548,28,42.37000036,2,1
"ID_1121876","CPG_ID_1178","FB_ID_144669","30-34","F","Interest_2",82455,15,22.04999971,1,0
"ID_1121877","CPG_ID_1178","FB_ID_144670","30-34","F","Interest_7",44189,7,10.31999981,2,0
"ID_1121878","CPG_ID_1178","FB_ID_144670","30-34","F","Interest_7",45199,7,9.809999943,1,0
"ID_1121881","CPG_ID_1178","FB_ID_144670","30-34","F","Interest_7",221843,43,63.45000076,5,0
"ID_1121888","CPG_ID_1178","FB_ID_144671","30-34","F","Interest_66",41672,6,10.54999995,2,1
"ID_1121889","CPG_ID_1178","FB_ID_144672","35-39","F","Interest_10",127546,25,38.94000041,2,0
"ID_1121890","CPG_ID_1178","FB_ID_144672","35-39","F","Interest_10",127865,28,38.02999961,3,1
"ID_1121891","CPG_ID_1178","FB_ID_144672","35-39","F","Interest_10",1025327,229,314.2999983,16,2
"ID_1121894","CPG_ID_1178","FB_ID_144672","35-39","F","Interest_10",561415,124,173.76,3,0
"ID_1121895","CPG_ID_1178","FB_ID_144673","35-39","F","Interest_15",132803,25,37.32000124,2,1
"ID_1121897","CPG_ID_1178","FB_ID_144673","35-39","F","Interest_15",24664,2,2.629999995,1,1
"ID_1121901","CPG_ID_1178","FB_ID_144674","35-39","F","Interest_16",1020561,172,263.8100007,7,3
"ID_1121902","CPG_ID_1178","FB_ID_144674","35-39","F","Interest_16",682143,114,177.1099993,6,2
"ID_1121903","CPG_ID_1178","FB_ID_144674","35-39","F","Interest_16",1247717,222,343.4199994,11,4
"ID_1121904","CPG_ID_1178","FB_ID_144674","35-39","F","Interest_16",146406,23,33.22999942,1,1
"ID_1121905","CPG_ID_1178","FB_ID_144674","35-39","F","Interest_16",905699,161,234.6599982,4,1
"ID_1121906","CPG_ID_1178","FB_ID_144674","35-39","F","Interest_16",1184580,194,297.8299981,14,3
"ID_1121907","CPG_ID_1178","FB_ID_144675","35-39","F","Interest_18",98057,20,31.00999963,1,1
"ID_1121917","CPG_ID_1178","FB_ID_144676","35-39","F","Interest_19",238735,56,84.65999889,4,1
"ID_1121918","CPG_ID_1178","FB_ID_144676","35-39","F","Interest_19",320657,77,115.8800026,2,0
"ID_1121925","CPG_ID_1178","FB_ID_144678","35-39","F","Interest_21",244074,57,84.51000023,4,2
"ID_1121928","CPG_ID_1178","FB_ID_144678","35-39","F","Interest_21",39146,8,13.05999959,1,0
"ID_1121931","CPG_ID_1178","FB_ID_144679","35-39","F","Interest_22",78468,15,23.64999962,1,0
"ID_1121933","CPG_ID_1178","FB_ID_144679","35-39","F","Interest_22",325653,63,89.35000026,2,0
"ID_1121935","CPG_ID_1178","FB_ID_144679","35-39","F","Interest_22",66277,12,17.30000019,1,0
"ID_1121936","CPG_ID_1178","FB_ID_144679","35-39","F","Interest_22",93002,16,23.33999968,1,0
"ID_1121944","CPG_ID_1178","FB_ID_144681","35-39","F","Interest_24",109723,27,40.9600004,1,0
"ID_1121948","CPG_ID_1178","FB_ID_144681","35-39","F","Interest_24",118941,35,50.11000001,4,1
"ID_1121949","CPG_ID_1178","FB_ID_144682","35-39","F","Interest_25",221576,47,66.79000068,6,1
"ID_1121953","CPG_ID_1178","FB_ID_144682","35-39","F","Interest_25",8341,1,1.639999986,1,0
"ID_1121954","CPG_ID_1178","FB_ID_144682","35-39","F","Interest_25",120335,26,36.2299993,2,0
"ID_1121955","CPG_ID_1178","FB_ID_144683","35-39","F","Interest_26",182098,40,62.86999989,1,1
"ID_1121956","CPG_ID_1178","FB_ID_144683","35-39","F","Interest_26",227473,52,71.58000052,1,1
"ID_1121962","CPG_ID_1178","FB_ID_144684","35-39","F","Interest_27",1050947,230,350.5099957,6,1
"ID_1121963","CPG_ID_1178","FB_ID_144684","35-39","F","Interest_27",720859,162,213.6899986,13,5
"ID_1121971","CPG_ID_1178","FB_ID_144685","35-39","F","Interest_28",41111,8,10.96000016,1,0
"ID_1121973","CPG_ID_1178","FB_ID_144686","35-39","F","Interest_29",148616,25,37.39999962,6,4
"ID_1121976","CPG_ID_1178","FB_ID_144686","35-39","F","Interest_29",707260,135,210.8200028,13,6
"ID_1121977","CPG_ID_1178","FB_ID_144686","35-39","F","Interest_29",139596,26,42.41000032,1,1
"ID_1121983","CPG_ID_1178","FB_ID_144687","35-39","F","Interest_30",105399,22,33.19999933,2,0
"ID_1121994","CPG_ID_1178","FB_ID_144689","35-39","F","Interest_32",222378,50,72.91000104,1,0
"ID_1122003","CPG_ID_1178","FB_ID_144691","35-39","F","Interest_63",975792,210,293.8800011,10,4
"ID_1122004","CPG_ID_1178","FB_ID_144691","35-39","F","Interest_63",579150,125,167.0499997,5,1
"ID_1122005","CPG_ID_1178","FB_ID_144691","35-39","F","Interest_63",449588,81,123.800001,5,2
"ID_1122006","CPG_ID_1178","FB_ID_144691","35-39","F","Interest_63",318157,56,85.70000196,3,0
"ID_1122007","CPG_ID_1178","FB_ID_144691","35-39","F","Interest_63",196967,43,65.17999971,2,1
"ID_1122011","CPG_ID_1178","FB_ID_144692","35-39","F","Interest_64",158298,37,46.43000007,4,1
"ID_1122012","CPG_ID_1178","FB_ID_144692","35-39","F","Interest_64",222739,55,68.55999959,5,2
"ID_1122022","CPG_ID_1178","FB_ID_144694","35-39","F","Interest_2",20780,5,8.189999938,1,0
"ID_1122027","CPG_ID_1178","FB_ID_144695","35-39","F","Interest_7",128616,33,48.54999948,2,0
"ID_1122039","CPG_ID_1178","FB_ID_144697","40-44","F","Interest_10",258954,61,82.27999902,1,0
"ID_1122040","CPG_ID_1178","FB_ID_144697","40-44","F","Interest_10",205289,48,71.53000104,3,0
"ID_1122041","CPG_ID_1178","FB_ID_144697","40-44","F","Interest_10",611601,138,191.419996,8,3
"ID_1122043","CPG_ID_1178","FB_ID_144697","40-44","F","Interest_10",947657,233,321.8700004,8,4
"ID_1122044","CPG_ID_1178","FB_ID_144697","40-44","F","Interest_10",233043,49,65.03000033,2,0
"ID_1122047","CPG_ID_1178","FB_ID_144698","40-44","F","Interest_15",582725,142,194.8099988,9,2
"ID_1122052","CPG_ID_1178","FB_ID_144699","40-44","F","Interest_16",265038,51,78.45999932,2,1
"ID_1122054","CPG_ID_1178","FB_ID_144699","40-44","F","Interest_16",222273,39,53.62999868,6,1
"ID_1122055","CPG_ID_1178","FB_ID_144699","40-44","F","Interest_16",797234,170,243.7699978,4,1
"ID_1122056","CPG_ID_1178","FB_ID_144699","40-44","F","Interest_16",925555,182,262.8899981,4,2
"ID_1122058","CPG_ID_1178","FB_ID_144700","40-44","F","Interest_18",22210,3,4.050000191,1,1
"ID_1122075","CPG_ID_1178","FB_ID_144703","40-44","F","Interest_21",46391,11,16.40999985,3,1
"ID_1122078","CPG_ID_1178","FB_ID_144703","40-44","F","Interest_21",190477,42,66.38999987,1,0
"ID_1122079","CPG_ID_1178","FB_ID_144703","40-44","F","Interest_21",25382,7,9.609999895,1,0
"ID_1122085","CPG_ID_1178","FB_ID_144704","40-44","F","Interest_22",65726,17,22.12000012,2,0
"ID_1122089","CPG_ID_1178","FB_ID_144705","40-44","F","Interest_23",195220,51,78.06000042,1,0
"ID_1122092","CPG_ID_1178","FB_ID_144705","40-44","F","Interest_23",107501,27,40.87999928,2,2
"ID_1122101","CPG_ID_1178","FB_ID_144707","40-44","F","Interest_25",197772,63,88.21000016,7,2
"ID_1122102","CPG_ID_1178","FB_ID_144707","40-44","F","Interest_25",138154,35,48.93999863,1,0
"ID_1122103","CPG_ID_1178","FB_ID_144707","40-44","F","Interest_25",270124,69,95.84999895,2,0
"ID_1122105","CPG_ID_1178","FB_ID_144708","40-44","F","Interest_26",303971,77,106.9299998,11,6
"ID_1122107","CPG_ID_1178","FB_ID_144708","40-44","F","Interest_26",682046,183,254.419997,4,2
"ID_1122109","CPG_ID_1178","FB_ID_144708","40-44","F","Interest_26",328365,83,117.3400005,2,1
"ID_1122112","CPG_ID_1178","FB_ID_144709","40-44","F","Interest_27",1083259,276,390.2599992,11,0
"ID_1122113","CPG_ID_1178","FB_ID_144709","40-44","F","Interest_27",913929,245,340.4099993,7,2
"ID_1122118","CPG_ID_1178","FB_ID_144710","40-44","F","Interest_28",101586,24,33.47000039,2,1
"ID_1122120","CPG_ID_1178","FB_ID_144710","40-44","F","Interest_28",181053,46,66.27999985,3,1
"ID_1122121","CPG_ID_1178","FB_ID_144710","40-44","F","Interest_28",133419,35,48.18000007,2,1
"ID_1122125","CPG_ID_1178","FB_ID_144711","40-44","F","Interest_29",489573,113,156.1199993,3,2
"ID_1122127","CPG_ID_1178","FB_ID_144711","40-44","F","Interest_29",822023,194,288.3300035,6,0
"ID_1122131","CPG_ID_1178","FB_ID_144712","40-44","F","Interest_30",93176,29,40.37000024,1,1
"ID_1122138","CPG_ID_1178","FB_ID_144713","40-44","F","Interest_31",47229,13,19.27999985,1,0
"ID_1122139","CPG_ID_1178","FB_ID_144713","40-44","F","Interest_31",92263,24,34.03000015,1,0
"ID_1122140","CPG_ID_1178","FB_ID_144713","40-44","F","Interest_31",81551,21,29.67000008,1,0
"ID_1122145","CPG_ID_1178","FB_ID_144714","40-44","F","Interest_32",141037,32,47.78999913,3,0
"ID_1122146","CPG_ID_1178","FB_ID_144714","40-44","F","Interest_32",319501,79,111.6500003,0,0
"ID_1122149","CPG_ID_1178","FB_ID_144715","40-44","F","Interest_36",72741,19,24.33000016,2,0
"ID_1122154","CPG_ID_1178","FB_ID_144716","40-44","F","Interest_63",597419,135,188.5100002,2,1
"ID_1122157","CPG_ID_1178","FB_ID_144716","40-44","F","Interest_63",98768,21,33.14000034,1,1
"ID_1122160","CPG_ID_1178","FB_ID_144717","40-44","F","Interest_64",173165,41,59.85000026,1,0
"ID_1122165","CPG_ID_1178","FB_ID_144718","40-44","F","Interest_65",55823,13,21.10999966,1,1
"ID_1122166","CPG_ID_1178","FB_ID_144718","40-44","F","Interest_65",118451,28,38.35000062,4,1
"ID_1122176","CPG_ID_1178","FB_ID_144719","40-44","F","Interest_2",74424,22,30.84000027,1,1
"ID_1122177","CPG_ID_1178","FB_ID_144720","40-44","F","Interest_7",47929,12,14.58999991,1,1
"ID_1122182","CPG_ID_1178","FB_ID_144720","40-44","F","Interest_7",40801,12,15.91999972,0,0
"ID_1122183","CPG_ID_1178","FB_ID_144721","40-44","F","Interest_66",66017,17,24.22000015,1,0
"ID_1122189","CPG_ID_1178","FB_ID_144722","45-49","F","Interest_10",725043,179,238.4000007,5,3
"ID_1122191","CPG_ID_1178","FB_ID_144722","45-49","F","Interest_10",382776,97,132.7300007,5,1
"ID_1122192","CPG_ID_1178","FB_ID_144722","45-49","F","Interest_10",548250,137,201.6000042,5,1
"ID_1122193","CPG_ID_1178","FB_ID_144722","45-49","F","Interest_10",1358324,346,465.0799981,8,2
"ID_1122197","CPG_ID_1178","FB_ID_144723","45-49","F","Interest_15",662249,163,234.9399992,2,0
"ID_1122200","CPG_ID_1178","FB_ID_144723","45-49","F","Interest_15",559554,139,195.0799994,2,0
"ID_1122201","CPG_ID_1178","FB_ID_144724","45-49","F","Interest_16",320757,68,104.6899989,2,0
"ID_1122202","CPG_ID_1178","FB_ID_144724","45-49","F","Interest_16",906151,202,295.5499957,1,0
"ID_1122203","CPG_ID_1178","FB_ID_144724","45-49","F","Interest_16",699314,164,226.0300014,3,0
"ID_1122204","CPG_ID_1178","FB_ID_144724","45-49","F","Interest_16",850337,198,287.690003,3,1
"ID_1122205","CPG_ID_1178","FB_ID_144724","45-49","F","Interest_16",1015460,247,315.9000051,9,2
"ID_1122209","CPG_ID_1178","FB_ID_144725","45-49","F","Interest_18",890295,227,332.9899989,1,0
"ID_1122210","CPG_ID_1178","FB_ID_144725","45-49","F","Interest_18",791817,194,282.490001,4,2
"ID_1122211","CPG_ID_1178","FB_ID_144725","45-49","F","Interest_18",317601,76,115.6600008,1,0
"ID_1122212","CPG_ID_1178","FB_ID_144725","45-49","F","Interest_18",685211,164,247.3200026,4,3
"ID_1122213","CPG_ID_1178","FB_ID_144726","45-49","F","Interest_19",32781,7,11.20000017,2,2
"ID_1122216","CPG_ID_1178","FB_ID_144726","45-49","F","Interest_19",76785,19,25.45999998,3,0
"ID_1122217","CPG_ID_1178","FB_ID_144726","45-49","F","Interest_19",719083,206,299.5299983,12,5
"ID_1122223","CPG_ID_1178","FB_ID_144727","45-49","F","Interest_20",368480,107,140.4200011,5,4
"ID_1122224","CPG_ID_1178","FB_ID_144727","45-49","F","Interest_20",260945,73,100.8800011,2,2
"ID_1122225","CPG_ID_1178","FB_ID_144728","45-49","F","Interest_21",40998,10,13.35000038,1,0
"ID_1122227","CPG_ID_1178","FB_ID_144728","45-49","F","Interest_21",183293,53,73.74999964,2,1
"ID_1122232","CPG_ID_1178","FB_ID_144729","45-49","F","Interest_22",221561,55,76.75999916,1,0
"ID_1122233","CPG_ID_1178","FB_ID_144729","45-49","F","Interest_22",436943,109,145.8199974,1,1
"ID_1122240","CPG_ID_1178","FB_ID_144730","45-49","F","Interest_23",284488,90,125.2700011,1,1
"ID_1122244","CPG_ID_1178","FB_ID_144731","45-49","F","Interest_24",85083,32,38.62999976,1,1
"ID_1122246","CPG_ID_1178","FB_ID_144731","45-49","F","Interest_24",14167,5,7.139999986,1,0
"ID_1122249","CPG_ID_1178","FB_ID_144732","45-49","F","Interest_25",300637,84,116.9899981,2,0
"ID_1122253","CPG_ID_1178","FB_ID_144732","45-49","F","Interest_25",449921,129,175.9700005,5,1
"ID_1122254","CPG_ID_1178","FB_ID_144732","45-49","F","Interest_25",282899,71,105.6600007,1,0
"ID_1122257","CPG_ID_1178","FB_ID_144733","45-49","F","Interest_26",669671,186,259.1799988,4,1
"ID_1122258","CPG_ID_1178","FB_ID_144733","45-49","F","Interest_26",108655,28,46.92000186,1,0
"ID_1122260","CPG_ID_1178","FB_ID_144733","45-49","F","Interest_26",536248,146,187.7399978,3,0
"ID_1122262","CPG_ID_1178","FB_ID_144734","45-49","F","Interest_27",1055017,265,380.6599952,16,2
"ID_1122265","CPG_ID_1178","FB_ID_144734","45-49","F","Interest_27",1428421,367,541.7000023,10,0
"ID_1122266","CPG_ID_1178","FB_ID_144734","45-49","F","Interest_27",1088027,272,409.5600026,9,4
"ID_1122267","CPG_ID_1178","FB_ID_144735","45-49","F","Interest_28",288517,78,102.3900002,3,0
"ID_1122268","CPG_ID_1178","FB_ID_144735","45-49","F","Interest_28",202231,53,67.13000107,3,1
"ID_1122270","CPG_ID_1178","FB_ID_144735","45-49","F","Interest_28",73222,16,22.86000025,1,0
"ID_1122271","CPG_ID_1178","FB_ID_144735","45-49","F","Interest_28",348542,96,134.889999,2,0
"ID_1122273","CPG_ID_1178","FB_ID_144736","45-49","F","Interest_29",1097966,266,369.069997,16,8
"ID_1122274","CPG_ID_1178","FB_ID_144736","45-49","F","Interest_29",526923,138,198.0899972,2,1
"ID_1122276","CPG_ID_1178","FB_ID_144736","45-49","F","Interest_29",264386,66,91.00000054,4,1
"ID_1122277","CPG_ID_1178","FB_ID_144736","45-49","F","Interest_29",854940,227,297.9100007,8,3
"ID_1122279","CPG_ID_1178","FB_ID_144737","45-49","F","Interest_30",113567,34,50.29000044,3,0
"ID_1122282","CPG_ID_1178","FB_ID_144737","45-49","F","Interest_30",22859,6,9.419999838,1,0
"ID_1122288","CPG_ID_1178","FB_ID_144738","45-49","F","Interest_31",51754,13,20.51999998,1,0
"ID_1122290","CPG_ID_1178","FB_ID_144738","45-49","F","Interest_31",104347,28,38.13999993,4,3
"ID_1122303","CPG_ID_1178","FB_ID_144741","45-49","F","Interest_63",391998,97,142.0500025,3,1
"ID_1122304","CPG_ID_1178","FB_ID_144741","45-49","F","Interest_63",1111156,282,402.3000026,5,0
"ID_1122308","CPG_ID_1178","FB_ID_144741","45-49","F","Interest_63",427772,117,159.299999,3,1
"ID_1122310","CPG_ID_1178","FB_ID_144742","45-49","F","Interest_64",536457,136,193.6599991,2,1
"ID_1122311","CPG_ID_1178","FB_ID_144742","45-49","F","Interest_64",179894,43,66.83999872,2,0
"ID_1122312","CPG_ID_1178","FB_ID_144742","45-49","F","Interest_64",479882,131,178.6700007,6,0
"ID_1122313","CPG_ID_1178","FB_ID_144742","45-49","F","Interest_64",358261,91,130.3600011,1,0
"ID_1122316","CPG_ID_1178","FB_ID_144743","45-49","F","Interest_65",346688,88,114.8599998,2,0
"ID_1314296","CPG_ID_1178","FB_ID_179863","30-34","M","Interest_100",33445,2,3.199999928,1,0
"ID_1314297","CPG_ID_1178","FB_ID_179864","30-34","M","Interest_101",72228,5,7.529999852,4,4
"ID_1314298","CPG_ID_1178","FB_ID_179865","30-34","M","Interest_102",49699,2,2.690000057,2,1
"ID_1314299","CPG_ID_1178","FB_ID_179866","30-34","M","Interest_103",189761,18,27.32999969,4,1
"ID_1314301","CPG_ID_1178","FB_ID_179868","30-34","M","Interest_105",312524,37,53.78999972,2,0
"ID_1314303","CPG_ID_1178","FB_ID_179870","30-34","M","Interest_107",496760,42,61.00999904,10,3
"ID_1314306","CPG_ID_1178","FB_ID_179873","30-34","M","Interest_110",310988,34,46.66999936,11,3
"ID_1314307","CPG_ID_1178","FB_ID_179874","30-34","M","Interest_111",98606,9,12.10999984,1,0
"ID_1314308","CPG_ID_1178","FB_ID_179875","30-34","M","Interest_112",51104,2,3.199999928,3,1
"ID_1314309","CPG_ID_1178","FB_ID_179876","30-34","M","Interest_113",276762,22,32.09000015,5,1
"ID_1314312","CPG_ID_1178","FB_ID_179879","35-39","M","Interest_101",33534,2,2.960000038,1,1
"ID_1314313","CPG_ID_1178","FB_ID_179880","35-39","M","Interest_102",128859,16,23.69999957,1,0
"ID_1314314","CPG_ID_1178","FB_ID_179881","35-39","M","Interest_103",92080,12,16.94000018,3,2
"ID_1314316","CPG_ID_1178","FB_ID_179883","35-39","M","Interest_105",211882,33,46.64999926,3,1
"ID_1314318","CPG_ID_1178","FB_ID_179885","35-39","M","Interest_107",112776,9,12.67999995,1,0
"ID_1314319","CPG_ID_1178","FB_ID_179886","35-39","M","Interest_108",145324,14,19.82000005,2,1
"ID_1314320","CPG_ID_1178","FB_ID_179887","35-39","M","Interest_109",106492,14,21.26000023,2,0
"ID_1314321","CPG_ID_1178","FB_ID_179888","35-39","M","Interest_110",233845,30,40.73000062,3,0
